#timestep time dt l2_h l2_h_v1 l2_h_v2 l2_h_v3 l2_b linf_h linf_h_v1 linf_h_v2 linf_h_v3 linf_b l2_H l2_v1 l2_v2 l2_v3 l2_b linf_H linf_v1 linf_v2 linf_v3 linf_b dsdu_ut waterheight e_total 
2300 33275.33688465643 14.480215792451517 0.0013064683754361486 0.03107648314576887 0.029163010252627845 1.0 0.0 0.007762844783550597 0.13365361044095703 0.16858075729937322 1.0 0.0 0.0013027338148728135 0.0330962923963367 0.033618579138953164 1.0 0.0 0.007762844783550597 0.14141545942615705 0.23805938126524484 1.0 0.0 -4.740800593129725e-6 5619.927855768573 1.5690751179472294e8
2350 33999.34767169412 14.480215635640645 0.001327600395685996 0.03151104362150666 0.029644936021365257 1.0 0.0 0.007977948430311094 0.13622949353078476 0.17163206437803402 1.0 0.0 0.001323805546646617 0.033516899023920604 0.034186034999806 1.0 0.0 0.007977948430311094 0.14253022648584407 0.2420660790695835 1.0 0.0 -4.676180956192725e-6 5619.927855768592 1.5690751179131493e8
2400 34719.28236884166 14.48021533545198 0.0013482000874061471 0.0319535544708737 0.030120884410439613 1.0 0.0 0.008188911515674335 0.1387483809081713 0.17459420534468073 1.0 0.0 0.001344346476887529 0.03394645498843759 0.03474704611726668 1.0 0.0 0.008188911515674335 0.14361853977426509 0.24595243468120456 1.0 0.0 -4.7038177626101115e-6 5619.927855768575 1.5690751178794146e8
2450 35443.29314252747 14.48021578147735 0.001368486251770903 0.03240794660092392 0.030596391079279035 1.0 0.0 0.008398079261337628 0.1412428160972419 0.17760988875465333 1.0 0.0 0.0013645747820972029 0.034388649440483525 0.03530816159214309 1.0 0.0 0.008398079261337628 0.14468551200841537 0.24991922638804118 1.0 0.0 -4.625606449469284e-6 5619.92785576858 1.5690751178455478e8
2500 36167.30395302229 14.48021643330641 0.001388334500698904 0.03287076952404113 0.031068940530962822 1.0 0.0 0.008604670929323181 0.14370047239094585 0.1806806342860615 1.0 0.0 0.001384366428461513 0.03484002310839276 0.03586643284522545 1.0 0.0 0.008604670929323181 0.14651335277723673 0.253949887221964 1.0 0.0 -4.627805231964375e-6 5619.92785576857 1.5690751178122172e8
2550 36891.31473901912 14.480214479229005 0.0014077446330394239 0.03334118277033229 0.03153874919932419 1.0 0.0 0.008815380004893474 0.14611945178008345 0.18383798818017538 1.0 0.0 0.0014037212147863238 0.03529965336695158 0.03642211999488885 1.0 0.0 0.008815380004893474 0.14893306882457433 0.2581119633582899 1.0 0.0 -4.695468644597071e-6 5619.927855768587 1.5690751177783257e8
2600 37615.32537930111 14.480211703092742 0.001426721928658008 0.03381848033786616 0.03200604982274115 1.0 0.0 0.009029812694674027 0.14849796924308792 0.18695749642372939 1.0 0.0 0.001422644405215678 0.03576675010351916 0.036975492446410366 1.0 0.0 0.009029812694674027 0.15131421770515646 0.2622044707833419 1.0 0.0 -4.569654554953729e-6 5619.927855768583 1.5690751177448198e8
2650 38339.33604407149 14.480216592172775 0.0014452755498983224 0.03430207027608168 0.0324710685437197 1.0 0.0 0.009244313537784725 0.15083726013362883 0.19020007911315373 1.0 0.0 0.0014411451352521194 0.03624063619294245 0.03752680424535193 1.0 0.0 0.009244313537784725 0.1536586911552701 0.26647191943865794 1.0 0.0 -4.697400975549825e-6 5619.92785576859 1.569075117711404e8
2700 39063.347146429944 14.480225435587938 0.001463417502576202 0.03479144453517607 0.032934011114500096 1.0 0.0 0.009458187767491041 0.15314105532635594 0.19357002166154486 1.0 0.0 0.001459235375715127 0.03672072219953955 0.03807627954189961 1.0 0.0 0.009458187767491041 0.15597039003831517 0.2708980483446236 1.0 0.0 -4.676888731354388e-6 5619.927855768586 1.569075117677237e8
2750 39787.35837810584 14.480219821566756 0.0014811621869415435 0.03528615408057563 0.03339505754235607 1.0 0.0 0.009671146809185871 0.15541462297280828 0.19701643470922756 1.0 0.0 0.001476929484989922 0.03720648656301344 0.03862410587882726 1.0 0.0 0.009671146809185871 0.15825409518267466 0.275352565799871 1.0 0.0 -4.609096673032306e-6 5619.927855768575 1.5690751176438153e8
2800 40511.339092424365 14.478539558990946 0.001498524515199946 0.035785777942683124 0.03385433363269713 1.0 0.0 0.009883330146359844 0.1576635214413305 0.1995739925545331 1.0 0.0 0.001494242331933413 0.03769744755464108 0.03917040112226589 1.0 0.0 0.009883330146359844 0.16051481662239528 0.27849407147339755 1.0 0.0 -4.7366006121704135e-6 5619.927855768585 1.569075117609928e8
2850 41235.21052001415 14.476448333193566 0.0015155197798539367 0.036289908541756524 0.034311906801709494 1.0 0.0 0.010094251066887628 0.15987369641508234 0.2015352084712567 1.0 0.0 0.0015111891645986921 0.038193149038391966 0.03971520674007446 1.0 0.0 0.010094251066887628 0.16272327115164045 0.2810210647541117 1.0 0.0 -4.656426433757947e-6 5619.927855768583 1.5690751175758561e8
2900 41958.99570038051 14.475164518714848 0.0015321668088997939 0.03679825487096149 0.034767882119376446 1.0 0.0 0.010304230955318369 0.16203390364673215 0.2035225777848513 1.0 0.0 0.0015277887564509934 0.03869326178073253 0.04025860181067122 1.0 0.0 0.010304230955318369 0.16489118695673413 0.28350857122605067 1.0 0.0 -4.678818364667947e-6 5619.927855768587 1.5690751175421923e8
2950 42682.74607534161 14.475037765320108 0.0015484858468003658 0.037310588254444714 0.0352223526384259 1.0 0.0 0.010512814273766916 0.16417204923344703 0.20554019031155546 1.0 0.0 0.0015440612933884034 0.03919753053692733 0.04080064497873696 1.0 0.0 0.010512814273766916 0.16703869407441704 0.28615193337316025 1.0 0.0 -4.72386117886822e-6 5619.92785576858 1.5690751175080806e8
3000 43402.657842309156 14.475651846195655 0.001564413572086209 0.03782395765836911 0.03567297912358814 1.0 0.0 0.010718776948211557 0.16627726994740427 0.20766321749267486 1.0 0.0 0.0015599436335005865 0.039703031903744204 0.04133848457021516 1.0 0.0 0.010718776948211557 0.16915491033466 0.28883506471798404 1.0 0.0 -4.686169566809115e-6 5619.927855768569 1.5690751174742237e8
3050 44126.44708576356 14.475635825411732 0.0015801413274214324 0.0383436685825034 0.036124606059849074 1.0 0.0 0.010924524819703803 0.16836814606248957 0.2101399670720465 1.0 0.0 0.0015756265733812768 0.04021498599536597 0.041877838734306096 1.0 0.0 0.010924524819703803 0.1712633267525818 0.2916650152530309 1.0 0.0 -4.708811751677279e-6 5619.927855768587 1.5690751174402514e8
3100 44850.22143670508 14.475432493618829 0.0015956036403055797 0.03886678321204477 0.03657478874929835 1.0 0.0 0.011128511249660727 0.17041883326515125 0.21271481353630625 1.0 0.0 0.0015910448262621696 0.04073050894978737 0.042415720948982785 1.0 0.0 0.011128511249660727 0.1733535650194377 0.29466835534713504 1.0 0.0 -4.7238409700124435e-6 5619.927855768579 1.5690751174061015e8
3150 45574.00258901474 14.475942695652174 0.0016108229407041346 0.0393931664276757 0.03702352462440765 1.0 0.0 0.01133100624897921 0.1724498675616589 0.21533923410409375 1.0 0.0 0.0016062207573972176 0.041249487749707305 0.042952052850440986 1.0 0.0 0.01133100624897921 0.17542694416887844 0.29772127143604465 1.0 0.0 -4.725062811732578e-6 5619.927855768573 1.5690751173719046e8
3200 46297.82841985929 14.476941890020582 0.0016258223668803402 0.039922711076696274 0.03747081250495768 1.0 0.0 0.011531700148088362 0.17446178771500698 0.21814046079381824 1.0 0.0 0.0016211774383548911 0.0417718471958696 0.043486752465923754 1.0 0.0 0.011531700148088362 0.17748437763692868 0.3010969267950575 1.0 0.0 -4.723798172128932e-6 5619.927855768573 1.569075117337711e8
3250 47021.659646729844 14.476317768713002 0.001640623637972953 0.040455263936847084 0.03791660122500044 1.0 0.0 0.011730623807216227 0.17645476161911897 0.22092951423352358 1.0 0.0 0.0016359365256632147 0.042297475217117735 0.04401967250157505 1.0 0.0 0.011730623807216227 0.17952580952931965 0.3037648243907061 1.0 0.0 -4.746919294130261e-6 5619.927855768575 1.5690751173034412e8
3300 47745.459411440956 14.475684242312667 0.0016552486054896426 0.04099067771095883 0.03836084410283197 1.0 0.0 0.011927700287998756 0.1784290831052823 0.22323562378808895 1.0 0.0 0.0016505198078869804 0.04282627233371451 0.04455066608815394 1.0 0.0 0.011927700287998756 0.18155136695224522 0.30654734286596713 1.0 0.0 -4.746565100135773e-6 5619.927855768589 1.5690751172690618e8
3350 48469.22733837131 14.4750448932486 0.0016697197990331737 0.04152883183632436 0.038803523754355425 1.0 0.0 0.012122881846934535 0.18038562182278672 0.2256328343048921 1.0 0.0 0.0016649497498027767 0.04335817030536037 0.04507961708175821 1.0 0.0 0.012122881846934535 0.18356233189454496 0.3094557010660864 1.0 0.0 -4.757615437901205e-6 5619.927855768589 1.5690751172347048e8
3400 49192.96319441709 14.474401518467037 0.0016840593824780615 0.042069602341279 0.039244633700465714 1.0 0.0 0.012316326748758457 0.18232534686512497 0.22807833598935837 1.0 0.0 0.001679248451555221 0.04389310027315893 0.04560641870747775 1.0 0.0 0.012316326748758457 0.1855602194558969 0.31244984462386 1.0 0.0 -4.77791630669492e-6 5619.927855768587 1.569075117200159e8
